,lng,lat,MinMax_PCA_Crime_Labels,Robust_PCA_Crime_Labels,MinMax_PCA_Crimeless_Labels,Robust_PCA_Crimeless_Labels,MinMax_Non_PCA_Crime_Labels,Robust__Non_PCA_Crime_Labels,MinMax_Non_PCA_Crimeless_Labels,Robust__Non_PCA_Crimeless_Labels
13736,-0.282101438637282,51.3799249100967,0,1,0,0,0,1,1,1
13737,-0.274904269066927,51.3709267085452,0,1,2,1,0,1,2,1
13738,-0.26407123536338,51.3866735612604,0,1,2,1,0,1,2,1
13739,-0.2640121612665,51.4271654682422,0,1,2,1,0,1,2,1
13740,-0.253188764663708,51.4271654682422,0,1,2,1,0,1,2,1
13741,-0.253192582964529,51.4249159178543,0,1,2,1,0,1,2,1
13742,-0.256800204236739,51.4249159178543,0,1,2,1,0,1,2,1
13743,-0.264005588957935,51.431664569018,0,1,2,1,0,1,2,1
13744,-0.260449347801318,51.3979213131998,0,1,0,0,0,1,1,2
13745,-0.256847490447903,51.3956717628119,0,1,0,0,0,1,1,1
13746,-0.296490784666934,51.4159177163028,2,0,0,0,1,0,1,0
13747,-0.29288387354587,51.4159177163028,2,0,0,0,1,0,1,0
13748,-0.292887600388429,51.4114186155271,2,0,0,0,1,0,1,0
13749,-0.278492227183396,51.3844240108725,0,1,2,1,0,1,2,1
13750,-0.300100712755785,51.4114186155271,0,1,0,0,0,1,1,1
13751,-0.303709930279248,51.4069195147513,0,0,0,0,0,0,1,1
13752,-0.30010222094615,51.4091690651392,0,1,0,0,0,1,1,1
13753,-0.256872919247774,51.3799249100967,0,1,2,1,0,1,2,1
13754,-0.260480447135878,51.3776753597089,0,1,2,1,0,1,2,1
13755,-0.260473539308847,51.3821744604846,0,1,2,1,0,1,2,1
13756,-0.253272652963451,51.3776753597089,0,1,2,1,0,1,2,1
13757,-0.25324979807036,51.3911726620361,0,1,2,1,0,1,2,1
13758,-0.246060696652271,51.3799249100967,0,1,2,1,0,1,2,1
13759,-0.249660785307585,51.3821744604846,0,1,2,1,0,1,2,1
13760,-0.256781995983892,51.4361636697937,0,1,2,1,0,1,2,1
13761,-0.260393970371822,51.4339141194059,0,1,2,1,0,1,2,1
13762,-0.249572972447857,51.431664569018,0,1,2,1,0,1,2,1
13763,-0.256789280702896,51.431664569018,0,1,2,1,0,1,2,1
13764,-0.253173486504226,51.4361636697937,0,1,2,1,0,1,2,1
13765,-0.264058119703429,51.3956717628119,0,1,2,1,0,1,2,1
13766,-0.271271673965559,51.393422212424,0,1,2,1,0,1,2,1
13767,-0.292900636725534,51.3956717628119,0,1,2,1,0,1,2,1
13768,-0.292911801312631,51.3821744604846,0,1,2,1,0,1,2,1
13769,-0.303717910157279,51.393422212424,0,1,0,0,0,1,1,1
13770,-0.303716580608823,51.3956717628119,0,1,0,0,0,1,1,1
13771,-0.296489098386211,51.4181672666907,0,0,2,1,0,0,2,0
13772,-0.249652812670696,51.3866735612604,0,1,2,1,0,1,2,1
13773,-0.24603571248311,51.393422212424,0,1,2,1,0,1,2,1
13774,-0.249644837965863,51.3911726620361,0,1,2,1,0,1,2,1
13775,-0.246044042699474,51.3889231116483,0,1,2,1,0,1,2,1
13776,-0.285687791268503,51.3979213131998,0,1,2,1,0,1,2,1
13777,-0.285685574779536,51.4001708635877,0,1,2,1,0,1,2,1
13778,-0.278479378214481,51.3956717628119,0,1,2,1,0,1,2,1
13779,-0.282082299344619,51.3979213131998,0,1,2,1,0,1,2,1
13780,-0.292880145736116,51.4204168170786,0,1,2,1,0,1,2,0
13781,-0.292882009761913,51.4181672666907,0,1,2,1,0,1,2,0
13782,-0.278453655264719,51.4181672666907,0,1,2,1,0,1,2,1
13783,-0.282060743889017,51.4181672666907,0,1,2,1,0,1,2,1
13784,-0.264035150919007,51.4114186155271,0,1,2,1,0,1,2,1
13785,-0.307310364259106,51.4181672666907,0,1,2,1,0,1,2,1
13786,-0.25323455159253,51.4001708635877,0,1,2,1,0,1,2,1
13787,-0.253230738736992,51.4024204139755,0,1,2,1,0,1,2,1
13788,-0.296492470728887,51.4136681659149,0,0,2,1,0,0,2,1
13789,-0.292885737088028,51.4136681659149,0,0,2,1,0,0,2,1
13790,-0.285674488021074,51.4114186155271,2,1,0,0,1,1,1,0
13791,-0.28567226980631,51.4136681659149,0,1,0,0,0,1,1,1
13792,-0.303725883828288,51.3799249100967,0,1,2,1,0,1,2,1
13793,-0.303724555313893,51.3821744604846,0,1,2,1,0,1,2,1
13794,-0.267654125077467,51.4024204139755,0,1,2,1,0,1,2,1
13795,-0.264044997237576,51.4046699643634,0,1,2,1,0,1,2,1
13796,-0.303697948810068,51.4271654682422,0,1,2,1,0,1,2,1
13797,-0.30008713023313,51.431664569018,0,1,2,1,0,1,2,1
13798,-0.310914523319891,51.4249159178543,0,1,2,1,0,1,2,1
13799,-0.31453172665957,51.3979213131998,0,1,2,1,0,1,2,1
13800,-0.307319590237541,51.4001708635877,0,1,2,1,0,1,2,0
13801,-0.274879558697342,51.3911726620361,0,1,2,1,0,1,2,1
13802,-0.274876811320195,51.393422212424,0,1,2,1,0,1,2,1
13803,-0.278484518801839,51.3911726620361,0,1,2,1,0,1,2,1
13804,-0.292872687213707,51.4294150186301,0,1,2,1,0,1,2,1
13805,-0.29287641695884,51.4249159178543,0,1,2,1,0,1,2,1
13806,-0.289303475075578,51.3866735612604,0,1,2,1,0,1,2,1
13807,-0.289301437227596,51.3889231116483,0,1,2,1,0,1,2,1
13808,-0.30011126598106,51.3956717628119,0,1,2,1,0,1,2,1
13809,-0.30371525088792,51.3979213131998,0,1,2,1,0,1,2,1
13810,-0.300109758964036,51.3979213131998,0,1,2,1,0,1,2,1
13811,-0.267629282682163,51.4204168170786,0,1,2,1,0,1,2,1
13812,-0.274849317940547,51.4159177163028,0,1,2,1,0,1,2,1
13813,-0.264025300767525,51.4181672666907,0,1,2,1,0,1,2,1
13814,-0.271239478016122,51.4181672666907,0,1,2,1,0,1,2,1
13815,-0.271236548832728,51.4204168170786,0,1,2,1,0,1,2,1
13816,-0.278487088595565,51.3889231116483,0,1,2,1,0,1,2,1
13817,-0.260459718279354,51.3911726620361,0,1,2,1,0,1,2,1
13818,-0.264064678383851,51.3911726620361,0,1,2,1,0,1,2,1
13819,-0.300118798135251,51.3844240108725,0,1,2,1,0,1,2,1
13820,-0.260438973287334,51.4046699643634,0,1,2,1,0,1,2,1
13821,-0.260435514218771,51.4069195147513,0,1,2,1,0,1,2,1
13822,-0.249588957070031,51.4226663674665,0,1,2,1,0,1,2,1
13823,-0.260425134320298,51.4136681659149,0,1,2,1,0,1,2,1
13824,-0.253207851214161,51.4159177163028,0,1,2,1,0,1,2,1
13825,-0.256811123518928,51.4181672666907,0,1,2,1,0,1,2,1
13826,-0.256825675951945,51.4091690651392,0,1,2,1,0,1,2,1
13827,-0.249616910203652,51.4069195147513,0,1,2,1,0,1,2,1
13828,-0.256829312880398,51.4069195147513,0,1,2,1,0,1,2,1
13829,-0.310930134491657,51.3889231116483,0,1,2,1,0,1,2,1
13830,-0.307326503441434,51.3866735612604,0,1,2,1,0,1,2,1
13831,-0.285692223384101,51.393422212424,0,1,2,1,0,1,2,1
13832,-0.28929939911533,51.3911726620361,0,1,2,1,0,1,2,1
13833,-0.282091871472909,51.3889231116483,0,1,2,1,0,1,2,1
13834,-0.30371392099454,51.4001708635877,0,1,0,0,0,1,1,0
13835,-0.296500897758417,51.4024204139755,2,1,0,0,1,1,1,0
13836,-0.292902498093372,51.393422212424,0,1,2,1,0,1,2,1
13837,-0.289295322097771,51.3956717628119,0,1,2,1,0,1,2,1
13838,-0.278458802524592,51.4136681659149,0,1,2,1,0,1,2,1
13839,-0.278456229061612,51.4159177163028,0,1,2,1,0,1,2,1
13840,-0.282063140182676,51.4159177163028,0,1,0,0,0,1,1,1
13841,-0.267641707102685,51.4114186155271,0,1,2,1,0,1,2,1
13842,-0.307323047511915,51.393422212424,0,1,2,1,0,1,2,1
13843,-0.310927209864349,51.3956717628119,0,1,2,1,0,1,2,1
13844,0.0238837095257542,51.5111561710527,1,1,1,2,2,1,0,2
13845,0.0564214006866086,51.5156552718285,1,1,1,2,2,1,0,2
13846,0.0600362038894474,51.5156552718285,1,1,1,2,2,1,0,2
13847,0.0274957465504563,51.5089066206648,1,1,1,2,2,1,0,2
13848,0.031112601957783,51.5111561710527,1,1,1,2,2,1,0,2
13849,0.0672614369223221,51.5134057214406,1,1,1,2,2,1,0,2
13850,0.0636468122244957,51.5134057214406,1,1,1,2,2,1,0,2
13851,0.074490686317975,51.5134057214406,1,1,1,2,2,1,0,2
13852,0.0600161272947293,51.5044075198891,1,1,1,2,2,1,0,2
13853,0.0563983810203994,51.5021579695012,1,1,1,2,2,1,0,2
13854,0.0563868779165577,51.4954093183375,1,1,1,2,2,1,0,2
13855,0.0564022163849891,51.5044075198891,1,1,1,2,2,1,0,2
13856,0.0311255452537797,51.5224039229921,2,1,1,2,1,1,0,2
13857,0.0239239123447653,51.5516480780345,2,1,1,2,1,1,0,2
13858,0.0239194407165618,51.5471489772588,2,1,1,2,1,1,0,2
13859,0.0636593984638636,51.5201543726042,1,1,1,2,2,1,0,2
13860,0.0600442381813832,51.5201543726042,1,1,1,2,2,1,0,2
13861,0.0492475494355123,51.5516480780345,1,1,1,2,2,1,0,2
13862,0.0238904034637676,51.5179048222164,2,1,1,2,1,1,0,2
13863,0.0202754217327121,51.5179048222164,2,1,1,2,1,1,0,2
13864,0.00943047653954576,51.5179048222164,1,1,1,2,2,1,0,2
13865,0.0130454582706012,51.5179048222164,2,1,1,2,1,1,0,2
13866,0.0021993526440266,51.5156552718285,1,1,1,2,2,1,0,2
13867,0.0238948675395445,51.5224039229921,2,1,1,2,1,1,0,2
13868,0.0166848312940038,51.5471489772588,2,1,1,2,1,1,0,2
13869,0.031117778266737,51.5156552718285,2,1,1,2,1,1,0,2
13870,0.00220167366169695,51.5201543726042,1,1,1,2,2,1,0,2
13871,-0.00502945038467605,51.5179048222164,1,1,1,2,2,1,0,2
13872,-0.00864443211573151,51.5179048222164,1,1,1,2,2,1,0,2
13873,-0.0014154505588122,51.5156552718285,1,1,1,2,2,1,0,2
13874,0.0637224033523227,51.5538976284224,1,1,1,2,2,1,0,2
13875,0.0673358616431886,51.5516480780345,1,1,1,2,2,1,0,2
13876,0.0420184864607026,51.5561471788103,1,1,1,2,2,1,0,2
13877,0.0492545269904316,51.5561471788103,1,1,1,2,2,1,0,2
13878,0.0420247499983,51.5606462795861,1,1,1,2,2,1,0,2
13879,0.045629886993977,51.5516480780345,1,1,1,2,2,1,0,2
13880,0.0420216180257992,51.5583967291982,1,1,1,2,2,1,0,2
13881,0.0456464395527152,51.562895829974,1,1,1,2,2,1,0,2
13882,0.0456398172372406,51.5583967291982,1,1,1,2,2,1,0,2
13883,-0.00140857454114598,51.5314021245436,2,1,1,2,1,1,0,0
13884,-0.00140759174197446,51.5336516749315,2,0,1,2,1,0,0,0
13885,-0.00502382382060193,51.5336516749315,2,0,1,2,1,0,0,0
13886,0.0383503303879894,51.5179048222164,2,1,1,2,1,1,0,2
13887,0.0347353486569339,51.5179048222164,2,1,1,2,1,1,0,2
13888,0.0383532764865009,51.5201543726042,2,1,1,2,1,1,0,2
13889,0.0347270481737974,51.5111561710527,1,1,1,2,2,1,0,2
13890,0.0383385498226522,51.5089066206648,1,1,1,2,2,1,0,2
13891,0.0636845856733202,51.5336516749315,1,0,1,2,2,0,0,2
13892,0.0673051962448176,51.5359012253194,1,1,1,2,2,1,0,2
13893,0.0419871932015553,51.5336516749315,2,0,1,2,1,0,0,2
13894,0.0130658276954846,51.5448994268709,2,0,1,2,1,0,0,0
13895,0.0383739099038402,51.5359012253194,2,0,1,2,1,0,0,2
13896,0.013043762252543,51.5156552718285,2,1,1,2,1,1,0,2
13897,0.0601045620107589,51.5538976284224,1,1,1,2,2,1,0,2
13898,0.0564982627234945,51.5606462795861,1,1,1,2,2,1,0,2
13899,0.00220283439683884,51.5224039229921,1,1,1,2,2,1,0,2
13900,0.0745143443823081,51.52465347338,1,1,1,2,2,1,0,2
13901,0.092597558220986,51.5269030237679,1,1,1,2,2,1,0,2
13902,0.0745096115391909,51.5224039229921,1,1,1,2,2,1,0,2
13903,0.0672920624739729,51.5291525741557,1,1,1,2,2,1,0,2
13904,0.0709079371943157,51.5291525741557,1,1,1,2,2,1,0,2
13905,0.0672833094723659,51.52465347338,1,1,1,2,2,1,0,2
13906,0.0781298618372792,51.52465347338,1,1,1,2,2,1,0,2
13907,0.0853608967472213,51.52465347338,1,1,1,2,2,1,0,2
13908,0.0925919316571635,51.52465347338,1,1,1,2,2,1,0,2
13909,0.0672876856886723,51.5269030237679,1,1,1,2,2,1,0,2
13910,0.0817402892534261,51.5224039229921,1,1,1,2,2,1,0,2
13911,0.0889818621449412,51.5269030237679,1,1,1,2,2,1,0,2
13912,0.0708942726820733,51.5224039229921,1,1,1,2,2,1,0,2
13913,0.0781396866350013,51.5291525741557,1,1,1,2,2,1,0,2
13914,0.0853661660688964,51.5269030237679,1,1,1,2,2,1,0,2
13915,0.0781249503963086,51.5224039229921,1,1,1,2,2,1,0,2
13916,0.0817453792922502,51.52465347338,1,1,1,2,2,1,0,2
13917,0.0709033817647171,51.5269030237679,1,1,1,2,2,1,0,2
13918,0.0889709669676614,51.5224039229921,1,1,1,2,2,1,0,2
13919,0.0202898007297904,51.5336516749315,2,1,1,2,1,1,0,2
13920,0.0528175783964853,51.5224039229921,2,1,1,2,1,1,0,2
13921,0.0528139176164224,51.5201543726042,1,1,1,2,2,1,0,2
13922,0.0492161728890203,51.5314021245436,2,0,1,2,1,0,0,2
13923,0.031133315270545,51.5291525741558,2,0,1,2,1,0,0,2
13924,0.0130692256909371,51.5493985276467,2,1,0,0,1,1,1,0
13925,0.00944414282935965,51.5381507757073,2,0,1,2,1,0,0,0
13926,0.00944262356286285,51.5359012253194,2,0,1,2,1,0,0,2
13927,0.00220399528288644,51.52465347338,1,1,1,2,2,1,0,2
13928,0.00220631750780259,51.5291525741558,2,1,1,2,1,1,0,2
13929,0.00943654847195533,51.5269030237679,2,1,1,2,1,1,0,2
13930,0.00582085239591052,51.5269030237679,2,1,1,2,1,1,0,2
13931,0.0456100381279305,51.5381507757073,2,0,1,2,1,0,0,2
13932,0.0419965769064584,51.5404003260952,2,0,1,2,1,0,0,2
13933,0.0456265777739122,51.5493985276467,2,1,1,2,1,1,0,2
13934,0.0527992792538693,51.5111561710527,1,1,1,2,2,1,0,2
13935,0.0528029381310164,51.5134057214406,1,1,1,2,2,1,0,2
13936,0.0527919629260673,51.506657070277,1,1,1,2,2,1,0,2
13937,0.0600522745624237,51.52465347338,2,1,1,2,1,1,0,2
13938,0.0672789338249557,51.5224039229921,1,1,1,2,2,1,0,2
13939,0.0528322262768893,51.5314021245436,2,0,1,2,1,0,0,2
13940,0.0383680127254132,51.5314021245436,2,0,0,0,1,0,1,2
13941,0.0528395530743289,51.5359012253194,2,0,0,0,1,0,1,2
13942,0.0564521215160652,51.5336516749315,2,1,0,0,1,1,1,2
13943,0.0528358894374377,51.5336516749315,2,0,0,0,1,0,1,2
13944,-0.00140365926707582,51.542649876483,2,0,0,0,1,0,1,2
13945,-0.00501980170973128,51.5448994268709,2,0,0,0,1,0,1,2
13946,0.0383945621109064,51.5516480780345,2,1,1,2,1,1,0,2
13947,0.0383916106443622,51.5493985276467,2,1,1,2,1,1,0,2
13948,0.0564790284682373,51.5493985276467,1,1,1,2,2,1,0,2
13949,0.00220980197761851,51.5359012253194,2,0,1,2,1,0,0,0
13950,0.0600965120330123,51.5493985276467,1,1,1,2,2,1,0,2
13951,0.0275295037451135,51.5404003260952,2,0,1,2,1,0,0,2
13952,0.0673227159111323,51.5448994268709,1,1,1,2,2,1,0,2
13953,0.0637055900300891,51.5448994268709,1,1,1,2,2,1,0,0
13954,0.0383650647112306,51.5291525741557,2,0,1,2,1,0,0,2
13955,0.0600763962473588,51.5381507757073,2,1,1,2,1,1,0,2
13956,-0.00863567569771303,51.5493985276467,2,0,1,2,1,0,0,0
13957,0.0456067314890846,51.5359012253194,2,0,1,2,1,0,0,2
13958,0.0564482796647584,51.5314021245436,2,1,1,2,1,1,0,2
13959,0.0203103648715158,51.5561471788103,1,1,1,2,2,1,0,2
13960,0.0564598067175018,51.5381507757073,2,1,1,2,1,1,0,2
13961,0.0528432171876447,51.5381507757073,2,0,1,2,1,0,0,2
13962,0.0166716923981991,51.5314021245436,2,1,1,2,1,1,0,2
13963,0.013053941668831,51.5291525741557,2,1,1,2,1,1,0,2
13964,0.0383768590682163,51.5381507757073,2,0,1,2,1,0,0,2
13965,0.0419684367689813,51.5201543726042,2,1,1,2,1,1,0,2
13966,0.0564751831180727,51.5471489772588,1,1,1,2,2,1,0,2
13967,0.0600924878293517,51.5471489772588,1,1,1,2,2,1,0,2
13968,0.0166735686511629,51.5336516749315,2,1,1,2,1,1,0,2
13969,0.0130573365725355,51.5336516749315,2,1,1,2,1,1,0,2
13970,0.00583425856138705,51.5493985276467,2,0,0,0,1,0,1,0
13971,-0.00501819213293801,51.5493985276467,2,0,0,0,1,0,1,0
13972,0.0600040875983947,51.4976588687254,1,1,1,2,2,1,0,2
13973,0.0636216544638266,51.4999084191133,1,1,1,2,2,1,0,2
13974,0.0672439491142097,51.5044075198891,1,1,1,2,2,1,0,2
13975,0.0166660651027708,51.52465347338,2,1,1,2,1,1,0,2
13976,0.016667940624045,51.5269030237679,2,1,1,2,1,1,0,2
13977,0.0130522445480001,51.5269030237679,2,1,1,2,1,1,0,2
13978,-0.0194882158187861,51.5471489772588,1,0,0,0,2,0,1,2
13979,-0.00863817915824879,51.5404003260952,2,0,0,0,1,0,1,2
13980,-0.00863755341520301,51.542649876483,2,0,0,0,1,0,1,2
13981,-0.0194884840292575,51.5404003260952,1,0,0,0,2,0,1,2
13982,0.0239127354547773,51.5404003260952,2,0,1,2,1,0,0,2
13983,0.0166904659119938,51.5538976284224,2,1,1,2,1,1,0,2
13984,0.0239015658298594,51.5291525741557,2,1,1,2,1,1,0,2
13985,0.0275343312196574,51.5448994268709,2,1,1,2,1,1,0,2
13986,0.0311514571007005,51.5448994268709,2,0,1,2,1,0,0,2
13987,0.0492301134871309,51.5404003260952,2,0,1,2,1,0,0,2
13988,-0.00863943040024799,51.5359012253194,2,0,0,0,1,0,1,0
13989,-0.0122553943497829,51.5381507757073,2,0,0,0,1,0,1,0
13990,-0.01587198387964,51.5381507757073,2,0,0,0,1,0,1,0
13991,0.0564828743185828,51.5516480780345,1,1,1,2,2,1,0,2
13992,0.0564137254698837,51.5111561710527,1,1,1,2,2,1,0,2
13993,0.0600281716858981,51.5111561710527,1,1,1,2,2,1,0,2
13994,0.0889600746227658,51.5179048222164,1,1,1,2,2,1,0,2
13995,0.0889655204412264,51.5201543726042,1,1,1,2,2,1,0,2
13996,0.0745048793113048,51.5201543726042,1,1,1,2,2,1,0,2
13997,0.0925806807237068,51.5201543726042,1,1,1,2,2,1,0,2
13998,0.0708897190288244,51.5201543726042,1,1,1,2,2,1,0,2
13999,0.0781151294295994,51.5179048222164,1,1,1,2,2,1,0,2
14000,0.0781102199036414,51.5156552718285,1,1,1,2,2,1,0,2
14001,0.0961900380848767,51.5179048222164,1,1,1,2,2,1,0,2
14002,0.09979305920276,51.5134057214406,1,1,1,2,2,1,0,2
14003,0.0817351998762656,51.5201543726042,1,1,1,2,2,1,0,2
14004,0.0637013880660688,51.542649876483,2,1,1,2,1,1,0,2
14005,0.0130726245704301,51.5538976284224,2,1,0,0,1,1,1,2
14006,0.00945478322886634,51.5538976284224,2,1,0,0,1,1,1,2
14007,0.0419621878752534,51.5156552718285,1,1,1,2,2,1,0,2
14008,0.0600844409920053,51.542649876483,2,1,0,0,1,1,1,2
14009,0.0166791988741048,51.5404003260952,2,0,0,0,1,0,1,0
14010,0.0311540501391197,51.5471489772588,2,1,0,0,1,1,1,2
14011,0.0311566435148122,51.5493985276467,2,1,0,0,1,1,1,2
14012,0.0419809394315734,51.5291525741557,2,0,0,0,1,0,1,2
14013,0.0528065974837698,51.5156552718285,1,1,1,2,2,1,0,2
14014,0.0492615063608972,51.5606462795861,1,1,1,2,2,1,0,2
14015,0.0528762156601234,51.5583967291982,1,1,1,2,2,1,0,2
14016,0.0166529432782603,51.5089066206648,2,1,0,0,1,1,1,2
14017,0.0166548170937255,51.5111561710527,2,1,0,0,1,1,1,2
14018,0.00942440776346298,51.5089066206648,1,1,0,0,2,1,1,2
14019,0.00941985825143548,51.5021579695012,1,1,0,0,2,1,1,2
14020,0.0130386755208616,51.5089066206648,1,1,0,0,2,1,1,2
14021,0.00581014000606433,51.5089066206648,1,1,0,0,2,1,1,2
14022,0.00942137455836624,51.5044075198891,1,1,0,0,2,1,1,2
14023,0.0311410883185959,51.5359012253194,2,0,0,0,1,0,1,2
14024,0.0672570641179269,51.5111561710527,1,1,1,2,2,1,0,2
14025,0.0636384241244428,51.5089066206648,1,1,1,2,2,1,0,2
14026,0.0780954951540375,51.5089066206648,1,1,1,2,2,1,0,2
14027,0.0672483202139683,51.5066570702769,1,1,1,2,2,1,0,2
14028,0.0744764988579188,51.5066570702769,1,1,1,2,2,1,0,2
14029,0.0275102063966621,51.5224039229921,2,1,1,2,1,1,0,2
14030,0.0275439899366851,51.5538976284224,2,1,0,0,1,1,1,2
14031,0.0239060328084179,51.5336516749315,2,0,1,2,1,0,0,2
14032,0.0275222648870454,51.5336516749315,2,0,1,2,1,0,0,2
14033,0.0600804183581395,51.5404003260952,2,1,0,0,1,1,1,2
14034,0.0130675265827248,51.5471489772588,2,0,0,0,1,0,1,0
14035,0.0528102573122112,51.5179048222164,1,1,1,2,2,1,0,2
14036,0.0564252390432667,51.5179048222164,1,1,1,2,2,1,0,2
14037,0.0130607323592167,51.5381507757073,2,0,0,0,1,0,1,0
14038,0.0383356056381662,51.506657070277,1,1,1,2,2,1,0,2
14039,0.0347132212252727,51.4999084191133,1,1,1,2,2,1,0,2
14040,0.0455637842821167,51.506657070277,1,1,1,2,2,1,0,2
14041,0.0383267753800919,51.4999084191133,1,1,1,2,2,1,0,2
14042,0.0455538836897304,51.4999084191133,1,1,1,2,2,1,0,2
14043,0.0455604836557684,51.5044075198891,1,1,1,2,2,1,0,2
14044,0.0347159858962622,51.5021579695012,1,1,1,2,2,1,0,2
14045,0.0130556390103301,51.5314021245436,2,1,0,0,1,1,1,2
14046,0.0492092053084483,51.5269030237679,2,0,0,0,1,0,1,2
14047,0.0238747883341936,51.5021579695012,1,1,0,0,2,1,1,2
14048,0.0274885208548832,51.5021579695012,1,1,0,0,2,1,1,2
14049,0.0202569536650159,51.4976588687254,1,1,0,0,2,1,1,2
14050,0.0238703294771413,51.4976588687254,1,1,0,0,2,1,1,2
14051,0.0311048400168075,51.5044075198891,1,1,0,0,2,1,1,2
14052,-0.0194888414804911,51.5314021245436,1,1,0,0,2,1,1,2
14053,-0.00864193190826874,51.5269030237679,1,1,0,0,2,1,1,2
14054,-0.0158722519854923,51.5359012253194,2,1,0,0,1,1,1,0
14055,-0.0086425570820268,51.52465347338,1,1,0,0,2,1,1,2
14056,-0.0122562879778569,51.5336516749315,2,1,0,0,1,1,1,0
14057,0.0347824459309737,51.5561471788103,1,1,0,0,2,1,1,2
14058,0.00944718195511496,51.542649876483,2,0,0,0,1,0,1,0
14059,0.0744717709336902,51.5044075198891,0,1,0,0,0,1,1,1
14060,0.0780807761445367,51.5021579695012,0,1,0,0,0,1,1,1
14061,0.0274933376722404,51.506657070277,0,1,2,1,0,1,2,1
14062,0.013033590772125,51.5021579695012,0,1,2,1,0,1,2,1
14063,0.0202631072875869,51.5044075198891,0,1,2,1,0,1,2,1
14064,0.0166491963778467,51.5044075198891,0,1,2,1,0,1,2,1
14065,0.0238770181973271,51.5044075198891,0,1,2,1,0,1,2,1
14066,0.0756013237122767,51.55590631912,2,1,0,0,1,1,1,2
14067,0.0719833226058689,51.55590631912,2,1,0,0,1,1,1,2
14068,0.0828189913120932,51.5446585671806,1,1,1,2,2,1,0,2
14069,0.0864399428436649,51.5469081175685,1,1,1,2,2,1,0,2
14070,0.0719770607848188,51.5514072183443,2,1,1,2,1,1,0,0
14071,0.0719708005925147,51.5469081175685,1,1,1,2,2,1,0,2
14072,0.0394517707783335,51.6008973268776,1,1,1,2,2,1,0,2
14073,0.0683653214994611,51.55590631912,2,1,0,0,1,1,1,2
14074,0.0683623693061166,51.5536567687322,2,1,0,0,1,1,1,2
14075,0.0683682740768565,51.5581558695079,2,1,0,0,1,1,1,2
14076,0.0792263040919389,51.5604054198958,2,0,0,0,1,0,1,2
14077,0.0756079450740822,51.5604054198958,2,1,0,0,1,1,1,2
14078,0.108178098477618,51.5626549702837,1,1,0,0,2,1,1,2
14079,0.0575161499847985,51.5604054198958,1,1,0,0,2,1,1,0
14080,0.0611345090026553,51.5604054198958,2,1,0,0,1,1,1,2
14081,0.0575185663585492,51.5626549702837,1,1,0,0,2,1,1,2
14082,0.0792228142283335,51.5581558695079,2,0,1,2,1,0,0,2
14083,0.122652250511638,51.5626549702837,1,1,1,2,2,1,0,2
14084,0.0973224844521035,51.5626549702837,2,1,0,0,1,1,1,2
14085,0.0936997401633659,51.5604054198958,2,1,0,0,1,1,1,2
14086,0.0937039464435985,51.5626549702837,2,1,0,0,1,1,1,2
14087,0.0213425930712796,51.5963982261019,0,1,0,0,0,1,1,1
14088,0.104578539650158,51.5716531718352,1,1,0,0,2,1,1,2
14089,0.0936829205131913,51.5514072183443,1,1,0,0,2,1,1,2
14090,0.0900652772251292,51.5514072183443,2,1,0,0,1,1,1,2
14091,0.0719676711069672,51.5446585671806,1,1,1,2,2,1,0,2
14092,0.0719895860562255,51.5604054198958,2,1,1,2,1,1,0,2
14093,0.082863014426062,51.5716531718352,2,1,0,0,1,1,1,2
14094,0.079243760222046,51.5716531718352,2,1,0,0,1,1,1,2
14095,0.0213394554314092,51.5851504741625,1,1,1,2,2,1,0,2
14096,0.0213388281484349,51.5829009237746,1,1,1,2,2,1,0,2
14097,0.0140982594023162,51.5806513733867,1,1,1,2,2,1,0,2
14098,0.0611397000691265,51.5649045206716,2,1,0,0,1,1,1,2
14099,0.0792332851813313,51.5649045206716,2,0,0,0,1,0,1,0
14100,0.100941022460608,51.5626549702837,1,1,0,0,2,1,1,2
14101,0.0539224181997206,51.5851504741625,0,1,2,1,0,1,2,1
14102,0.0539201779033837,51.5829009237746,0,1,0,0,0,1,1,1
14103,0.0864591743293183,51.5581558695079,2,1,1,2,1,1,0,2
14104,0.0864437881402802,51.5491576679564,1,1,0,0,2,1,1,2
14105,0.111873234696616,51.5963982261019,1,1,1,2,2,1,0,2
14106,0.108276677968084,51.6076459780413,1,1,1,2,2,1,0,2
14107,0.108271742895981,51.6053964276534,1,1,1,2,2,1,0,2
14108,0.104654555250835,51.6076459780413,1,1,1,2,2,1,0,2
14109,0.115510336118949,51.6031468772655,1,1,1,2,2,1,0,2
14110,0.108261874679206,51.6008973268776,1,1,1,2,2,1,0,2
14111,0.0611760753864274,51.5963982261019,1,1,1,2,2,1,0,2
14112,0.0684214862180808,51.5986477764898,1,1,1,2,2,1,0,2
14113,0.0648000811893325,51.5986477764898,1,1,1,2,2,1,0,2
14114,0.115404614733257,51.5581558695079,1,1,0,0,2,1,1,2
14115,0.119028253288363,51.5604054198958,1,1,0,0,2,1,1,2
14116,0.0828520022037722,51.5649045206716,2,1,0,0,1,1,1,0
14117,0.115526218078381,51.6098955284292,1,1,1,2,2,1,0,2
14118,0.119132099945227,51.6031468772655,1,1,1,2,2,1,0,2
14119,0.133619155250341,51.6031468772655,1,1,1,2,2,1,0,2
14120,0.13726003126509,51.6098955284292,1,1,1,2,2,1,0,2
